account_id,customer_id,branch_id,account_type,opened_date,current_balance,account_status
A003310,C00671,B00201,Premium Savings,2023-03-19,103068.92,Active
A003311,C04776,B00101,Premium Savings,2023-02-15,235438.52,Active
A003312,C00042,B00901,Premium Savings,2022-08-05,350228.4,Active
A003313,C00432,B00601,Current,2021-09-03,203974.67,Active
A003314,C00525,B00401,Salary,2022-04-10,229868.42,Active
A003315,C02176,B00701,Current,2023-05-22,94681.2,Active
A003316,C02916,B00501,Premium Savings,2020-04-22,197137.57,Active
A003317,C04977,B00901,Salary,2023-12-21,189053.54,Active
A003318,C01131,B00501,Current,2022-10-07,344912.1,Active
A003319,C03936,B00301,Premium Savings,2020-06-17,212205.02,Active
A003320,C04815,B00901,Savings,2021-10-03,71052.39,Active
A003321,C00522,B00901,Savings,2023-02-13,403745.93,Active
A003322,C03691,B00801,Premium Savings,2023-11-11,193688.97,Active
A003323,C01337,B00401,Current,2023-09-21,249674.56,Active
A003324,C02755,B00101,Premium Savings,2022-01-27,465372.61,Active
A003325,C01470,B00301,Salary,2024-05-18,319394.47,Active
A003326,C03613,B00501,Savings,2024-02-14,234226.57,Active
A003327,C02095,B00101,Salary,2021-11-07,0.0,Active
A003328,C04905,B00201,Premium Savings,2020-01-15,377774.73,Active
A003329,C03130,B00301,Savings,2022-05-02,215785.77,Active
A003330,C04046,B00401,Salary,2022-11-28,321173.82,Active
A003331,C00431,B00901,Salary,2024-02-27,259730.06,Active
A003332,C02218,B00501,Salary,2021-01-05,158292.28,Active
A003333,C02585,B00101,Salary,2022-10-25,524676.38,Active
A003334,C02648,B00901,Premium Savings,2024-03-04,353868.95,Active
A003335,C01155,B00601,Salary,2024-02-13,180399.21,Active
A003336,C04379,B00301,Savings,2022-03-19,28045.63,Active
A003337,C03609,B00801,Savings,2023-06-26,194298.22,Active
A003338,C01038,B00501,Current,2021-04-20,151160.7,Active
A003339,C01767,B00601,Salary,2021-03-31,219964.14,Active
A003340,C04261,B00101,Salary,2024-01-27,160430.38,Active
A003341,C00243,B00901,Salary,2021-06-16,138644.15,Active
A003342,C02513,B00101,Salary,2022-06-25,108999.14,Active
A003343,C04753,B00201,Salary,2022-12-20,180945.47,Active
A003344,C00310,B00501,Premium Savings,2020-01-19,84915.43,Active
A003345,C01649,B01001,Current,2022-09-10,243522.41,Active
A003346,C04153,B00201,Premium Savings,2021-11-04,34182.51,Active
A003347,C01424,B00201,Savings,2022-08-18,344980.95,Active
A003348,C04526,B00401,Current,2020-04-09,51615.31,Active
A003349,C01698,B00401,Savings,2020-12-30,132499.53,Active
A003350,C04616,B00401,Savings,2020-11-10,302566.04,Active
A003351,C01502,B00701,Premium Savings,2024-07-07,416021.02,Active
A003352,C02460,B00401,Salary,2021-11-21,44862.89,Active
A003353,C00937,B00301,Current,2021-09-04,283066.65,Active
A003354,C04344,B00501,Savings,2021-09-24,137331.8,Active
A003355,C03594,B00701,Current,2021-03-07,173164.98,Active
A003356,C00936,B01001,Premium Savings,2023-08-13,224124.64,Active
A003357,C01439,B00901,Premium Savings,2023-02-18,143817.54,Active
A003358,C01802,B00901,Premium Savings,2020-07-04,167432.03,Active
A003359,C00944,B01001,Salary,2024-10-15,221138.16,Active
A003360,C04954,B00101,Salary,2024-06-20,410691.12,Active
A003361,C03720,B00401,Salary,2023-01-20,335906.53,Active
A003362,C00367,B00901,Savings,2024-03-13,274304.57,Active
A003363,C02042,B00901,Savings,2022-06-06,161792.29,Active
A003364,C02486,B00301,Savings,2022-12-28,132987.75,Active
A003365,C04311,B00501,Premium Savings,2021-09-12,56567.47,Active
A003366,C01998,B00501,Salary,2024-10-22,130967.68,Active
A003367,C03686,B01001,Savings,2024-04-10,0.0,Active
A003368,C04242,B00301,Savings,2020-04-01,200481.59,Active
A003369,C00914,B00301,Premium Savings,2022-09-11,829.61,Active
A003370,C03302,B00601,Salary,2023-03-18,197146.34,Active
A003371,C01994,B00301,Savings,2021-01-16,98359.54,Active
A003372,C04204,B00101,Premium Savings,2020-07-20,276031.73,Active
A003373,C04771,B00601,Current,2021-07-12,209754.88,Active
A003374,C00594,B00101,Salary,2022-12-09,410632.28,Active
A003375,C03609,B01001,Current,2022-11-19,251761.33,Active
A003376,C03218,B00401,Savings,2024-06-16,265552.97,Active
A003377,C03089,B00501,Savings,2022-07-02,258378.27,Active
A003378,C02815,B00101,Salary,2021-08-28,371296.24,Active
A003379,C03257,B00701,Salary,2023-12-02,64999.7,Active
A003380,C03856,B00201,Premium Savings,2020-08-29,0.0,Active
A003381,C02105,B00501,Savings,2022-09-03,195518.82,Active
A003382,C02188,B00601,Savings,2020-05-30,370945.32,Active
A003383,C04961,B00301,Savings,2023-06-07,366361.17,Active
A003384,C02593,B00201,Savings,2022-01-30,50329.95,Active
A003385,C02118,B00401,Salary,2020-01-30,189708.85,Active
A003386,C00087,B00601,Current,2022-09-29,174033.65,Active
A003387,C02644,B00601,Current,2020-06-18,134457.94,Active
A003388,C03199,B00501,Premium Savings,2024-05-24,186378.11,Active
A003389,C04685,B00401,Current,2021-01-03,381110.13,Active
A003390,C00640,B00401,Savings,2023-12-14,297690.1,Active
A003391,C03327,B00501,Premium Savings,2022-04-07,97131.5,Active
A003392,C02252,B00301,Premium Savings,2023-08-11,231179.22,Active
A003393,C03224,B00601,Salary,2022-12-22,221143.43,Active
A003394,C04776,B00201,Premium Savings,2023-12-09,0.0,Active
A003395,C01751,B00401,Current,2020-02-09,66337.32,Active
A003396,C02545,B00801,Premium Savings,2024-04-07,33574.19,Active
A003397,C03002,B00401,Current,2022-05-05,266020.89,Active
A003398,C00453,B00801,Current,2024-01-15,266373.59,Active
A003399,C02446,B01001,Salary,2023-08-19,147202.78,Active
A003400,C02395,B00101,Premium Savings,2020-01-14,340044.09,Active
A003401,C04212,B00201,Savings,2020-04-22,78735.4,Active
A003402,C04069,B01001,Current,2023-12-07,167764.6,Active
A003403,C00372,B00301,Premium Savings,2024-11-26,123759.79,Active
A003404,C01899,B00101,Current,2024-06-11,281807.27,Active
A003405,C03014,B00201,Current,2023-07-02,283436.24,Active
A003406,C04644,B00201,Premium Savings,2024-08-06,97477.64,Active
A003407,C03836,B00301,Current,2023-11-19,173765.14,Active
A003408,C02985,B00901,Current,2023-06-14,288827.13,Active
A003409,C01319,B00401,Savings,2024-10-22,258484.39,Active
A003410,C03012,B00601,Savings,2022-04-04,226050.4,Active
A003411,C02514,B00501,Current,2023-09-21,229486.02,Active
A003412,C01236,B00901,Savings,2024-07-19,383074.5,Active
A003413,C03912,B00801,Premium Savings,2023-02-01,233475.56,Active
A003414,C02983,B00401,Current,2021-06-16,394070.6,Active
A003415,C00180,B00501,Current,2023-08-26,346178.1,Active
A003416,C03280,B00601,Savings,2022-05-20,73644.86,Active
A003417,C02660,B01001,Current,2020-08-23,362041.04,Active
A003418,C02378,B00601,Current,2020-06-11,243360.6,Active
A003419,C03713,B00301,Current,2022-11-30,189606.93,Active
A003420,C02577,B00301,Current,2020-12-23,161929.42,Active
A003421,C04374,B00201,Current,2020-09-13,255458.27,Active
A003422,C03160,B00601,Current,2022-11-25,354647.13,Active
A003423,C02375,B00301,Current,2021-10-31,250404.81,Active
A003424,C02088,B00901,Current,2022-07-26,352299.58,Active
A003425,C00099,B00101,Current,2023-04-29,345005.73,Active
A003426,C03301,B00101,Premium Savings,2020-06-02,361246.75,Active
A003427,C04311,B00501,Current,2024-08-04,45688.02,Active
A003428,C03029,B00901,Savings,2021-03-24,2109.88,Active
A003429,C01664,B00901,Salary,2024-02-17,280563.34,Active
A003430,C00434,B00501,Current,2023-02-06,138439.08,Active
A003431,C01035,B00701,Salary,2020-05-24,119210.7,Active
A003432,C04577,B01001,Savings,2020-01-27,261175.38,Active
A003433,C00429,B00501,Current,2024-03-19,0.0,Active
A003434,C01828,B00901,Savings,2023-08-14,276318.84,Active
A003435,C04851,B00701,Current,2020-08-30,88404.7,Active
A003436,C01811,B00701,Premium Savings,2022-10-09,51427.26,Active
A003437,C02561,B01001,Current,2022-11-30,425222.93,Active
A003438,C00399,B00601,Premium Savings,2022-09-01,148695.22,Active
A003439,C04478,B00701,Savings,2023-08-19,87166.93,Active
A003440,C02074,B00101,Current,2020-12-06,295441.12,Active
A003441,C01661,B00501,Salary,2024-10-18,35157.65,Active
A003442,C04169,B00401,Current,2023-06-09,258719.73,Active
A003443,C00515,B00401,Premium Savings,2023-10-11,207134.49,Active
A003444,C04171,B00201,Premium Savings,2024-05-15,317735.29,Active
A003445,C01814,B00601,Savings,2023-10-23,319098.39,Active
A003446,C03859,B00401,Current,2023-12-16,55088.71,Active
A003447,C00841,B00501,Premium Savings,2023-08-14,212701.61,Active
A003448,C01818,B00901,Current,2024-04-29,311152.88,Active
A003449,C01417,B00401,Salary,2021-06-06,71023.37,Active
A003450,C03698,B01001,Savings,2022-01-18,222930.7,Active
A003451,C01231,B01001,Salary,2021-12-23,362470.37,Active
A003452,C01682,B00501,Salary,2022-03-25,57598.63,Active
A003453,C00364,B00901,Premium Savings,2020-05-13,107176.43,Active
A003454,C03606,B00801,Premium Savings,2021-08-01,68443.99,Active
A003455,C02458,B00801,Premium Savings,2022-04-12,161473.98,Active
A003456,C04942,B00701,Savings,2020-07-13,92480.56,Active
A003457,C01630,B01001,Current,2024-08-21,250352.74,Active
A003458,C01083,B01001,Salary,2021-10-14,164207.65,Active
A003459,C02047,B00501,Premium Savings,2020-04-29,345516.49,Active
A003460,C01225,B00801,Premium Savings,2023-02-25,251214.65,Active
A003461,C01551,B00901,Savings,2022-08-19,165873.43,Active
A003462,C02219,B00401,Current,2023-01-25,257482.95,Active
A003463,C04473,B00401,Savings,2023-02-25,137495.15,Active
A003464,C02099,B00901,Current,2021-04-10,145016.75,Active
A003465,C02903,B00601,Premium Savings,2023-10-28,288232.3,Active
A003466,C00333,B00901,Salary,2023-10-03,0.0,Active
A003467,C00675,B01001,Savings,2020-02-15,249307.52,Active
A003468,C03532,B00501,Salary,2021-10-19,205767.36,Active
A003469,C02626,B00501,Current,2021-05-17,231430.1,Active
A003470,C04467,B00401,Salary,2020-02-25,64565.85,Active
A003471,C01685,B00601,Savings,2020-04-25,50350.78,Active
A003472,C03047,B01001,Premium Savings,2022-03-25,313138.78,Active
A003473,C02037,B00901,Current,2023-01-08,195044.12,Active
A003474,C03097,B00801,Salary,2021-08-16,64726.96,Active
A003475,C01611,B00701,Savings,2023-01-25,241137.43,Active
A003476,C01840,B01001,Salary,2021-02-07,131313.08,Active
A003477,C03012,B00201,Premium Savings,2020-06-13,64625.44,Active
A003478,C02927,B00701,Salary,2023-01-06,16665.01,Active
A003479,C03578,B00301,Current,2020-01-19,162743.92,Active
A003480,C03538,B00901,Salary,2023-01-23,304842.13,Active
A003481,C00492,B00401,Salary,2021-02-01,330613.61,Active
A003482,C00722,B00801,Premium Savings,2024-08-18,119977.49,Active
A003483,C03611,B00601,Salary,2020-05-23,0.0,Active
A003484,C03219,B01001,Premium Savings,2021-01-21,178853.52,Active
A003485,C02462,B00501,Premium Savings,2021-10-16,157840.45,Active
A003486,C02524,B00401,Current,2023-10-08,276565.31,Active
A003487,C02935,B00101,Current,2023-06-30,314641.35,Active
A003488,C00288,B00201,Savings,2020-03-13,210776.15,Active
A003489,C04171,B00301,Current,2020-04-12,185810.0,Active
A003490,C02372,B00501,Premium Savings,2022-03-19,69536.05,Active
A003491,C04565,B00201,Premium Savings,2023-02-09,142163.5,Active
A003492,C04623,B00301,Savings,2022-05-22,66447.23,Active
A003493,C00866,B00401,Salary,2021-10-28,299324.45,Active
A003494,C04312,B00201,Current,2023-09-28,280135.28,Active
A003495,C01890,B00901,Salary,2024-01-19,385922.25,Active
A003496,C04088,B00601,Current,2020-05-25,222058.11,Active
A003497,C01471,B00901,Premium Savings,2023-12-07,202620.78,Active
A003498,C01752,B00901,Savings,2022-10-07,226957.55,Active
A003499,C01372,B00701,Current,2021-10-20,336774.53,Active
A003500,C03886,B00701,Salary,2021-10-19,168644.62,Active
A003501,C00673,B00901,Salary,2023-08-26,236615.12,Active
A003502,C04435,B00901,Premium Savings,2022-07-07,254550.05,Active
A003503,C02254,B00801,Savings,2022-06-17,22040.2,Active
A003504,C04905,B01001,Salary,2024-02-09,61938.09,Active
A003505,C03634,B00201,Salary,2023-09-09,332070.99,Active
A003506,C04414,B00401,Savings,2023-10-21,97543.73,Active
A003507,C02584,B00301,Savings,2021-02-03,0.0,Active
A003508,C03076,B00501,Current,2024-09-23,223954.03,Active
A003509,C03829,B00501,Salary,2023-11-11,216925.45,Active
A003510,C03446,B00901,Current,2022-01-20,124863.5,Active
A003511,C00188,B00401,Savings,2021-09-27,222645.94,Active
A003512,C03206,B00601,Salary,2024-02-29,395490.56,Active
A003513,C04889,B00201,Salary,2024-01-15,278916.9,Active
A003514,C01707,B00201,Savings,2024-01-24,267000.2,Active
A003515,C03903,B00101,Savings,2020-06-20,161983.12,Active
A003516,C04485,B00901,Current,2023-04-16,158029.39,Active
A003517,C00931,B00601,Salary,2023-11-23,285934.39,Active
A003518,C01400,B00601,Premium Savings,2021-02-18,238522.39,Active
A003519,C04858,B00601,Salary,2022-08-06,223120.26,Active
A003520,C01950,B00901,Salary,2023-04-21,201103.59,Active
A003521,C03717,B00301,Current,2020-07-28,297038.5,Active
A003522,C00946,B00501,Premium Savings,2021-01-01,141822.8,Active
A003523,C01632,B01001,Current,2024-07-06,184305.74,Active
A003524,C02013,B00301,Savings,2021-02-25,282385.23,Active
A003525,C00585,B00701,Current,2023-04-17,111748.98,Active
A003526,C04034,B00901,Premium Savings,2024-08-15,168135.95,Active
A003527,C04952,B00901,Savings,2021-12-27,68407.8,Active
A003528,C04766,B01001,Savings,2024-03-09,323514.11,Active
A003529,C02559,B00401,Savings,2022-04-14,119854.35,Active
A003530,C01307,B00601,Salary,2023-06-21,146159.56,Active
A003531,C01460,B00501,Savings,2021-09-01,202560.86,Active
A003532,C03843,B00701,Savings,2024-02-22,68072.54,Active
A003533,C00775,B00301,Current,2024-08-09,170712.66,Active
A003534,C04438,B00401,Salary,2023-06-26,289659.23,Active
A003535,C04642,B00901,Current,2020-12-10,395810.48,Active
A003536,C03645,B00501,Savings,2022-01-04,0.0,Active
A003537,C00570,B00501,Premium Savings,2023-08-09,193093.92,Active
A003538,C02531,B00401,Premium Savings,2024-09-29,178252.47,Active
A003539,C04682,B01001,Salary,2020-09-17,402269.91,Active
A003540,C02525,B00801,Savings,2022-02-05,59287.93,Active
A003541,C00221,B00801,Savings,2024-08-09,117175.82,Active
A003542,C01923,B00101,Premium Savings,2023-02-18,246862.46,Active
A003543,C04581,B00601,Premium Savings,2023-08-31,288375.48,Active
A003544,C03622,B00901,Savings,2024-06-08,267401.75,Active
A003545,C00554,B00901,Premium Savings,2021-06-21,100764.98,Active
A003546,C02209,B00501,Salary,2023-06-23,97527.79,Active
A003547,C00651,B00901,Premium Savings,2022-03-05,180340.24,Active
A003548,C02262,B01001,Salary,2022-02-08,317149.62,Active
A003549,C02146,B00401,Current,2023-09-03,80932.14,Active
A003550,C03513,B01001,Premium Savings,2022-06-21,127223.2,Active
A003551,C04106,B00701,Current,2024-08-24,229962.57,Active
A003552,C02793,B00101,Savings,2023-04-30,207187.45,Active
A003553,C02273,B00901,Current,2020-12-13,184124.26,Active
A003554,C04086,B00301,Premium Savings,2023-11-27,213289.23,Active
A003555,C00381,B00801,Premium Savings,2021-03-19,87590.13,Active
A003556,C01185,B00301,Salary,2021-11-30,203752.35,Active
A003557,C04586,B00401,Savings,2020-02-10,218189.08,Active
A003558,C03998,B00501,Premium Savings,2024-11-04,41802.71,Active
A003559,C03061,B00501,Premium Savings,2022-07-13,283662.17,Active
A003560,C02822,B00801,Current,2020-09-11,314340.9,Active
A003561,C04065,B00401,Savings,2024-03-18,249189.09,Active
A003562,C00001,B00701,Current,2021-05-03,319191.23,Active
A003563,C00667,B00101,Salary,2024-02-07,124645.87,Active
A003564,C03302,B00801,Savings,2023-02-23,35338.22,Active
A003565,C01942,B00401,Salary,2020-05-31,38655.28,Active
A003566,C04179,B00401,Premium Savings,2021-12-12,128000.09,Active
A003567,C00963,B00201,Current,2020-05-27,224971.47,Active
A003568,C03523,B00401,Premium Savings,2020-08-11,71018.75,Active
A003569,C01418,B00101,Current,2024-06-17,54155.09,Active
A003570,C01471,B00401,Savings,2022-04-03,223652.45,Active
A003571,C04158,B00801,Premium Savings,2024-11-28,137450.89,Active
A003572,C02871,B00801,Premium Savings,2020-07-11,191490.86,Active
A003573,C02963,B00901,Premium Savings,2023-01-08,252897.09,Active
A003574,C03576,B00501,Premium Savings,2020-01-11,54364.92,Active
A003575,C01701,B00401,Savings,2023-04-09,160181.45,Active
A003576,C00230,B00601,Current,2023-12-31,118057.6,Active
A003577,C00004,B00101,Current,2020-07-17,185728.18,Active
A003578,C00142,B00301,Current,2021-03-28,0.0,Active
A003579,C01597,B00401,Premium Savings,2024-04-23,275219.7,Active
A003580,C03321,B00601,Salary,2024-02-05,268846.15,Active
A003581,C03957,B00101,Salary,2024-04-23,199021.96,Active
A003582,C02294,B00401,Salary,2022-06-27,226824.98,Active
A003583,C03170,B00401,Current,2024-03-29,64955.81,Active
A003584,C03797,B00201,Current,2022-01-06,224202.25,Active
A003585,C02213,B00401,Salary,2023-02-14,50655.0,Active
A003586,C02183,B01001,Current,2020-12-11,98616.08,Active
A003587,C00904,B00901,Premium Savings,2023-11-25,190721.49,Active
A003588,C02371,B00101,Salary,2023-07-19,156630.32,Active
A003589,C03869,B00501,Savings,2022-10-19,79271.82,Active
A003590,C03015,B00701,Premium Savings,2022-11-04,201565.49,Active
A003591,C01906,B00201,Salary,2023-09-09,435553.77,Active
A003592,C02425,B00501,Savings,2021-06-08,161960.25,Active
A003593,C04206,B00601,Current,2021-05-07,335057.47,Active
A003594,C00056,B00101,Current,2022-05-03,117789.65,Active
A003595,C04113,B00801,Current,2020-10-19,118134.97,Active
A003596,C01933,B00501,Current,2022-02-11,283206.48,Active
A003597,C04501,B00901,Salary,2024-09-13,109360.37,Active
A003598,C03366,B00201,Current,2022-08-05,315828.63,Active
A003599,C03165,B00301,Salary,2023-12-26,292491.11,Active
A003600,C02373,B00801,Salary,2022-04-30,223213.46,Active
A003601,C02398,B00201,Savings,2022-10-26,350760.33,Active
A003602,C03765,B00401,Premium Savings,2020-03-22,23961.9,Active
A003603,C03910,B00601,Current,2023-02-13,113832.88,Active
A003604,C00122,B01001,Current,2020-02-14,317461.56,Active
A003605,C03632,B00101,Current,2021-03-07,202033.89,Active
A003606,C01151,B00301,Current,2022-07-16,142842.03,Active
A003607,C00368,B00601,Current,2021-10-22,95823.62,Active
A003608,C01966,B00101,Savings,2020-07-25,213320.69,Active
A003609,C00927,B00601,Savings,2020-05-12,228387.52,Active
A003610,C01360,B00101,Savings,2020-01-22,151029.14,Active
A003611,C01833,B00201,Premium Savings,2022-07-07,0.0,Active
A003612,C01980,B00501,Current,2021-09-04,180741.83,Active
A003613,C04138,B00501,Premium Savings,2022-07-31,256874.48,Active
A003614,C02550,B00201,Premium Savings,2022-11-08,239699.33,Active
A003615,C02751,B00201,Current,2022-08-09,176238.75,Active
A003616,C01641,B00401,Current,2024-01-29,185179.28,Active
A003617,C04535,B00601,Salary,2021-09-10,71356.08,Active
A003618,C03598,B00401,Savings,2021-04-29,46371.49,Active
A003619,C01454,B00901,Current,2022-05-25,0.0,Active
A003620,C01548,B00301,Current,2023-07-20,354477.42,Active
A003621,C03585,B00501,Premium Savings,2024-10-17,164792.41,Active
A003622,C03764,B00201,Current,2021-12-21,25612.26,Active
A003623,C02542,B00401,Current,2020-07-18,330913.41,Active
A003624,C02994,B00101,Savings,2022-05-24,164932.25,Active
A003625,C03385,B01001,Current,2021-09-25,321621.43,Active
