customer_id,customer_name,age,gender,city,state,occupation,customer_segment,join_date
C02617,Customer 02617,28,Female,Chennai,Tamil Nadu,Student,Mass,2024-02-15
C02618,Customer 02618,56,Female,New Delhi,Delhi,Retired,Affluent,2022-12-23
C02619,Customer 02619,21,Female,Surat,Gujarat,Self-Employed,Affluent,2023-08-11
C02620,Customer 02620,21,Female,New Delhi,Delhi,Retired,Mass,2018-12-13
C02621,Customer 02621,44,Male,New Delhi,Delhi,Retired,Mass,2022-02-01
C02622,Customer 02622,64,Female,Mysuru,Karnataka,Business,Premium,2018-09-06
C02623,Customer 02623,70,Male,Visakhapatnam,Andhra Pradesh,Student,Affluent,2020-10-12
C02624,Customer 02624,66,Male,Jodhpur,Rajasthan,Student,Mass Affluent,2019-09-17
C02625,Customer 02625,42,Male,Warangal,Telangana,Retired,Premium,2018-01-05
C02626,Customer 02626,55,Male,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2022-10-24
C02627,Customer 02627,28,Male,Kolkata,West Bengal,Retired,Premium,2018-10-12
C02628,Customer 02628,50,Male,New Delhi,Delhi,Salaried,Mass Affluent,2025-03-12
C02629,Customer 02629,59,Male,New Delhi,Delhi,Self-Employed,Affluent,2023-08-20
C02630,Customer 02630,39,Male,Pune,Maharashtra,Self-Employed,Premium,2022-02-11
C02631,Customer 02631,29,Female,Bengaluru,Karnataka,Student,Premium,2020-10-06
C02632,Customer 02632,22,Female,New Delhi,Delhi,Salaried,Mass Affluent,2020-04-18
C02633,Customer 02633,38,Female,Kolkata,West Bengal,Retired,Premium,2019-01-09
C02634,Customer 02634,60,Female,Jodhpur,Rajasthan,Business,Premium,2021-10-07
C02635,Customer 02635,40,Female,Pune,Maharashtra,Salaried,Mass Affluent,2021-04-06
C02636,Customer 02636,64,Female,Lucknow,Uttar Pradesh,Self-Employed,Mass Affluent,2024-09-25
C02637,Customer 02637,67,Male,Jodhpur,Rajasthan,Salaried,Mass,2021-07-16
C02638,Customer 02638,45,Male,Warangal,Telangana,Business,Mass,2023-09-04
C02639,Customer 02639,31,Male,Lucknow,Uttar Pradesh,Salaried,Mass,2019-01-21
C02640,Customer 02640,42,Male,Noida,Uttar Pradesh,Student,Premium,2022-12-22
C02641,Customer 02641,40,Male,Jaipur,Rajasthan,Student,Mass,2024-11-04
C02642,Customer 02642,36,Female,Visakhapatnam,Andhra Pradesh,Salaried,Mass Affluent,2021-05-05
C02643,Customer 02643,37,Male,New Delhi,Delhi,Self-Employed,Premium,2019-03-19
C02644,Customer 02644,68,Male,Surat,Gujarat,Retired,Mass,2021-08-21
C02645,Customer 02645,30,Male,Jodhpur,Rajasthan,Retired,Mass,2018-01-10
C02646,Customer 02646,50,Male,Bengaluru,Karnataka,Self-Employed,Mass,2025-01-16
C02647,Customer 02647,52,Female,Jodhpur,Rajasthan,Retired,Mass,2019-11-25
C02648,Customer 02648,48,Male,Mysuru,Karnataka,Retired,Mass,2024-03-08
C02649,Customer 02649,59,Male,New Delhi,Delhi,Retired,Premium,2020-09-25
C02650,Customer 02650,68,Female,Mumbai,Maharashtra,Student,Mass,2022-03-30
C02651,Customer 02651,31,Male,Visakhapatnam,Andhra Pradesh,Salaried,Mass,2021-10-29
C02652,Customer 02652,38,Female,New Delhi,Delhi,Retired,Affluent,2020-06-01
C02653,Customer 02653,47,Male,Hyderabad,Telangana,Retired,Affluent,2021-01-07
C02654,Customer 02654,48,Female,Hyderabad,Telangana,Student,Affluent,2022-02-21
C02655,Customer 02655,51,Female,New Delhi,Delhi,Salaried,Affluent,2024-10-06
C02656,Customer 02656,67,Male,Vijayawada,Andhra Pradesh,Salaried,Mass Affluent,2018-08-22
C02657,Customer 02657,42,Male,New Delhi,Delhi,Retired,Mass,2025-04-09
C02658,Customer 02658,60,Female,Warangal,Telangana,Salaried,Mass Affluent,2021-09-17
C02659,Customer 02659,29,Female,Mysuru,Karnataka,Salaried,Mass,2021-07-13
C02660,Customer 02660,57,Female,New Delhi,Delhi,Retired,Premium,2019-06-11
C02661,Customer 02661,60,Male,Kolkata,West Bengal,Student,Mass,2021-04-23
C02662,Customer 02662,49,Female,Lucknow,Uttar Pradesh,Salaried,Mass,2019-08-29
C02663,Customer 02663,47,Male,Mumbai,Maharashtra,Student,Mass,2025-04-13
C02664,Customer 02664,51,Male,Surat,Gujarat,Self-Employed,Mass,2022-12-31
C02665,Customer 02665,69,Male,Warangal,Telangana,Business,Mass Affluent,2021-12-26
C02666,Customer 02666,38,Female,Mumbai,Maharashtra,Retired,Mass,2018-04-18
C02667,Customer 02667,22,Male,Hyderabad,Telangana,Retired,Premium,2020-05-08
C02668,Customer 02668,68,Male,Jaipur,Rajasthan,Business,Mass,2020-06-14
C02669,Customer 02669,41,Female,Vijayawada,Andhra Pradesh,Retired,Mass Affluent,2020-10-31
C02670,Customer 02670,41,Male,Pune,Maharashtra,Business,Mass Affluent,2019-06-17
C02671,Customer 02671,36,Male,Chennai,Tamil Nadu,Student,Affluent,2018-06-23
C02672,Customer 02672,58,Female,Visakhapatnam,Andhra Pradesh,Retired,Mass,2022-02-04
C02673,Customer 02673,58,Female,Pune,Maharashtra,Business,Mass,2018-07-09
C02674,Customer 02674,36,Female,Lucknow,Uttar Pradesh,Business,Premium,2025-06-17
C02675,Customer 02675,35,Male,Pune,Maharashtra,Retired,Mass,2018-08-18
C02676,Customer 02676,64,Female,Ahmedabad,Gujarat,Retired,Affluent,2019-03-08
C02677,Customer 02677,49,Female,Hyderabad,Telangana,Business,Mass,2024-10-28
C02678,Customer 02678,41,Female,Pune,Maharashtra,Salaried,Affluent,2018-03-07
C02679,Customer 02679,24,Female,Pune,Maharashtra,Self-Employed,Mass,2021-12-13
C02680,Customer 02680,63,Female,Vijayawada,Andhra Pradesh,Student,Mass,2020-11-07
C02681,Customer 02681,61,Male,New Delhi,Delhi,Salaried,Affluent,2018-03-15
C02682,Customer 02682,26,Male,Visakhapatnam,Andhra Pradesh,Student,Mass,2022-02-23
C02683,Customer 02683,62,Male,Noida,Uttar Pradesh,Salaried,Premium,2020-05-11
C02684,Customer 02684,51,Female,New Delhi,Delhi,Student,Mass,2024-02-11
C02685,Customer 02685,37,Female,Chennai,Tamil Nadu,Salaried,Mass,2023-12-31
C02686,Customer 02686,38,Male,Visakhapatnam,Andhra Pradesh,Self-Employed,Mass,2023-07-12
C02687,Customer 02687,65,Female,Chennai,Tamil Nadu,Salaried,Mass,2025-01-01
C02688,Customer 02688,53,Male,Noida,Uttar Pradesh,Self-Employed,Mass,2022-12-14
C02689,Customer 02689,58,Male,Vijayawada,Andhra Pradesh,Retired,Mass,2024-12-15
C02690,Customer 02690,56,Female,Mumbai,Maharashtra,Student,Mass Affluent,2019-03-16
C02691,Customer 02691,38,Female,Kolkata,West Bengal,Retired,Affluent,2023-07-26
C02692,Customer 02692,46,Male,Hyderabad,Telangana,Retired,Mass,2020-06-19
C02693,Customer 02693,27,Male,Lucknow,Uttar Pradesh,Salaried,Mass Affluent,2020-02-18
C02694,Customer 02694,21,Male,New Delhi,Delhi,Student,Premium,2022-11-15
C02695,Customer 02695,55,Male,Pune,Maharashtra,Business,Mass,2022-02-27
C02696,Customer 02696,55,Male,Mysuru,Karnataka,Salaried,Premium,2022-10-03
C02697,Customer 02697,23,Female,Coimbatore,Tamil Nadu,Business,Premium,2019-11-11
C02698,Customer 02698,54,Female,Jaipur,Rajasthan,Business,Mass Affluent,2024-08-29
C02699,Customer 02699,58,Female,Visakhapatnam,Andhra Pradesh,Retired,Affluent,2022-08-10
C02700,Customer 02700,27,Male,Jodhpur,Rajasthan,Salaried,Mass Affluent,2020-12-30
C02701,Customer 02701,58,Female,Bengaluru,Karnataka,Retired,Premium,2018-04-16
C02702,Customer 02702,29,Female,New Delhi,Delhi,Retired,Affluent,2023-07-13
C02703,Customer 02703,21,Male,Noida,Uttar Pradesh,Self-Employed,Mass,2023-05-19
C02704,Customer 02704,63,Female,Bengaluru,Karnataka,Self-Employed,Mass Affluent,2019-03-23
C02705,Customer 02705,30,Female,Surat,Gujarat,Self-Employed,Mass,2020-12-02
C02706,Customer 02706,28,Male,Kolkata,West Bengal,Retired,Mass Affluent,2020-10-04
C02707,Customer 02707,27,Female,Ahmedabad,Gujarat,Salaried,Mass,2019-09-29
C02708,Customer 02708,60,Male,Warangal,Telangana,Retired,Affluent,2019-05-26
C02709,Customer 02709,44,Male,Hyderabad,Telangana,Retired,Affluent,2023-04-16
C02710,Customer 02710,65,Female,Coimbatore,Tamil Nadu,Student,Premium,2019-08-20
C02711,Customer 02711,32,Male,Chennai,Tamil Nadu,Student,Mass,2024-04-05
C02712,Customer 02712,37,Male,Surat,Gujarat,Self-Employed,Mass,2021-01-02
C02713,Customer 02713,52,Male,Ahmedabad,Gujarat,Student,Mass,2025-06-24
C02714,Customer 02714,49,Female,Bengaluru,Karnataka,Business,Affluent,2022-02-03
C02715,Customer 02715,61,Female,Kolkata,West Bengal,Retired,Mass,2022-03-08
C02716,Customer 02716,26,Male,Visakhapatnam,Andhra Pradesh,Retired,Mass,2019-01-27
C02717,Customer 02717,26,Female,Mumbai,Maharashtra,Retired,Affluent,2021-02-15
C02718,Customer 02718,49,Male,Mumbai,Maharashtra,Retired,Mass Affluent,2018-08-13
C02719,Customer 02719,43,Female,Hyderabad,Telangana,Self-Employed,Mass,2019-03-13
C02720,Customer 02720,58,Male,Mumbai,Maharashtra,Retired,Premium,2018-09-01
C02721,Customer 02721,64,Male,Mysuru,Karnataka,Student,Affluent,2021-06-14
C02722,Customer 02722,70,Female,Jaipur,Rajasthan,Retired,Mass,2018-08-26
C02723,Customer 02723,31,Female,Jodhpur,Rajasthan,Retired,Premium,2018-04-08
C02724,Customer 02724,37,Female,New Delhi,Delhi,Self-Employed,Mass Affluent,2023-04-21
C02725,Customer 02725,29,Male,Pune,Maharashtra,Retired,Premium,2025-01-08
C02726,Customer 02726,65,Male,New Delhi,Delhi,Salaried,Mass,2021-08-18
C02727,Customer 02727,26,Male,Vijayawada,Andhra Pradesh,Business,Mass,2025-07-30
C02728,Customer 02728,67,Male,Pune,Maharashtra,Business,Mass Affluent,2020-10-21
C02729,Customer 02729,51,Female,Surat,Gujarat,Salaried,Affluent,2023-08-12
C02730,Customer 02730,48,Male,Chennai,Tamil Nadu,Student,Mass Affluent,2024-10-14
C02731,Customer 02731,42,Male,Chennai,Tamil Nadu,Self-Employed,Affluent,2024-09-27
C02732,Customer 02732,51,Male,Pune,Maharashtra,Business,Premium,2020-08-06
C02733,Customer 02733,23,Female,Warangal,Telangana,Self-Employed,Mass Affluent,2021-11-10
C02734,Customer 02734,48,Female,Chennai,Tamil Nadu,Retired,Mass,2021-06-02
C02735,Customer 02735,22,Female,Surat,Gujarat,Retired,Premium,2021-09-15
C02736,Customer 02736,50,Female,Hyderabad,Telangana,Self-Employed,Mass,2022-02-07
C02737,Customer 02737,57,Female,Kolkata,West Bengal,Student,Premium,2019-12-26
C02738,Customer 02738,62,Female,Hyderabad,Telangana,Retired,Mass Affluent,2024-01-12
C02739,Customer 02739,35,Female,Jodhpur,Rajasthan,Self-Employed,Mass,2019-04-25
C02740,Customer 02740,35,Female,Chennai,Tamil Nadu,Retired,Premium,2019-12-27
C02741,Customer 02741,30,Female,Hyderabad,Telangana,Salaried,Mass,2018-10-08
C02742,Customer 02742,51,Female,Hyderabad,Telangana,Retired,Mass Affluent,2021-08-24
C02743,Customer 02743,40,Male,Vijayawada,Andhra Pradesh,Self-Employed,Affluent,2024-01-12
C02744,Customer 02744,61,Male,New Delhi,Delhi,Self-Employed,Mass,2022-05-27
C02745,Customer 02745,21,Female,Ahmedabad,Gujarat,Self-Employed,Mass,2020-04-28
C02746,Customer 02746,49,Female,Ahmedabad,Gujarat,Retired,Affluent,2019-04-01
C02747,Customer 02747,40,Male,Visakhapatnam,Andhra Pradesh,Business,Premium,2023-09-14
C02748,Customer 02748,58,Male,Kolkata,West Bengal,Self-Employed,Mass Affluent,2023-06-09
C02749,Customer 02749,45,Female,Bengaluru,Karnataka,Retired,Mass,2023-03-16
C02750,Customer 02750,46,Female,Warangal,Telangana,Business,Premium,2022-12-17
C02751,Customer 02751,61,Male,Pune,Maharashtra,Student,Mass Affluent,2021-12-21
C02752,Customer 02752,34,Male,Jodhpur,Rajasthan,Student,Premium,2018-05-13
C02753,Customer 02753,39,Female,Mysuru,Karnataka,Salaried,Affluent,2024-01-02
C02754,Customer 02754,26,Male,Coimbatore,Tamil Nadu,Retired,Mass Affluent,2024-07-18
C02755,Customer 02755,21,Male,Mumbai,Maharashtra,Business,Premium,2018-10-14
C02756,Customer 02756,23,Female,Mumbai,Maharashtra,Salaried,Mass Affluent,2018-04-22
C02757,Customer 02757,51,Male,Kolkata,West Bengal,Business,Premium,2024-03-14
C02758,Customer 02758,64,Female,New Delhi,Delhi,Student,Mass,2018-08-16
C02759,Customer 02759,28,Female,Jaipur,Rajasthan,Student,Mass Affluent,2025-01-07
C02760,Customer 02760,55,Female,Visakhapatnam,Andhra Pradesh,Self-Employed,Mass,2024-06-12
C02761,Customer 02761,35,Male,Jodhpur,Rajasthan,Student,Affluent,2022-05-25
C02762,Customer 02762,49,Female,Chennai,Tamil Nadu,Student,Affluent,2020-04-27
C02763,Customer 02763,53,Female,Jaipur,Rajasthan,Salaried,Mass,2020-08-14
C02764,Customer 02764,55,Male,Surat,Gujarat,Business,Affluent,2023-09-08
C02765,Customer 02765,60,Male,Visakhapatnam,Andhra Pradesh,Self-Employed,Mass Affluent,2021-05-05
C02766,Customer 02766,52,Female,Mysuru,Karnataka,Business,Affluent,2024-11-07
C02767,Customer 02767,24,Male,Surat,Gujarat,Retired,Mass,2020-12-03
C02768,Customer 02768,44,Female,Warangal,Telangana,Retired,Affluent,2023-08-12
C02769,Customer 02769,62,Female,Hyderabad,Telangana,Business,Affluent,2023-02-16
C02770,Customer 02770,60,Female,Chennai,Tamil Nadu,Retired,Premium,2021-07-19
C02771,Customer 02771,47,Male,Mysuru,Karnataka,Business,Mass,2018-04-20
C02772,Customer 02772,53,Female,Noida,Uttar Pradesh,Business,Premium,2020-04-03
C02773,Customer 02773,63,Male,Kolkata,West Bengal,Business,Affluent,2020-01-08
C02774,Customer 02774,34,Female,Pune,Maharashtra,Business,Premium,2019-05-16
C02775,Customer 02775,35,Male,Vijayawada,Andhra Pradesh,Self-Employed,Affluent,2020-02-12
C02776,Customer 02776,39,Female,Surat,Gujarat,Retired,Affluent,2021-05-22
C02777,Customer 02777,51,Male,Ahmedabad,Gujarat,Self-Employed,Mass,2024-05-07
C02778,Customer 02778,21,Female,Warangal,Telangana,Self-Employed,Affluent,2021-11-10
C02779,Customer 02779,65,Female,Pune,Maharashtra,Business,Mass Affluent,2020-03-28
C02780,Customer 02780,23,Female,Ahmedabad,Gujarat,Student,Mass,2019-11-22
C02781,Customer 02781,49,Male,New Delhi,Delhi,Business,Mass,2022-02-24
C02782,Customer 02782,25,Female,Noida,Uttar Pradesh,Student,Mass Affluent,2025-05-16
C02783,Customer 02783,66,Male,Mumbai,Maharashtra,Student,Mass,2020-03-25
C02784,Customer 02784,63,Female,New Delhi,Delhi,Student,Mass,2021-05-20
C02785,Customer 02785,30,Male,Pune,Maharashtra,Business,Affluent,2022-07-02
C02786,Customer 02786,45,Male,Jaipur,Rajasthan,Self-Employed,Mass,2023-09-15
C02787,Customer 02787,41,Female,Ahmedabad,Gujarat,Salaried,Mass Affluent,2025-05-04
C02788,Customer 02788,42,Male,Ahmedabad,Gujarat,Student,Mass,2018-08-04
C02789,Customer 02789,29,Female,New Delhi,Delhi,Retired,Affluent,2024-10-14
C02790,Customer 02790,21,Female,Jodhpur,Rajasthan,Student,Affluent,2021-06-14
C02791,Customer 02791,66,Male,Visakhapatnam,Andhra Pradesh,Retired,Mass,2018-07-22
C02792,Customer 02792,58,Male,Warangal,Telangana,Salaried,Mass,2024-08-11
C02793,Customer 02793,55,Male,Mumbai,Maharashtra,Self-Employed,Premium,2022-01-13
C02794,Customer 02794,57,Male,Ahmedabad,Gujarat,Retired,Mass,2025-03-28
C02795,Customer 02795,55,Female,Ahmedabad,Gujarat,Retired,Mass,2019-02-10
C02796,Customer 02796,24,Female,Pune,Maharashtra,Retired,Affluent,2018-05-02
C02797,Customer 02797,67,Male,Ahmedabad,Gujarat,Student,Affluent,2023-05-12
C02798,Customer 02798,57,Male,Ahmedabad,Gujarat,Business,Premium,2018-06-02
C02799,Customer 02799,65,Male,Ahmedabad,Gujarat,Self-Employed,Mass,2021-08-31
C02800,Customer 02800,66,Female,Chennai,Tamil Nadu,Salaried,Mass,2022-12-30
C02801,Customer 02801,41,Male,Mumbai,Maharashtra,Self-Employed,Affluent,2019-05-02
C02802,Customer 02802,47,Female,Surat,Gujarat,Retired,Mass,2020-10-22
C02803,Customer 02803,29,Male,Mysuru,Karnataka,Retired,Affluent,2021-11-05
C02804,Customer 02804,29,Male,Jaipur,Rajasthan,Self-Employed,Mass,2021-07-21
C02805,Customer 02805,21,Female,Mumbai,Maharashtra,Self-Employed,Mass,2022-01-02
C02806,Customer 02806,68,Female,Pune,Maharashtra,Business,Mass,2024-01-22
C02807,Customer 02807,47,Female,Jodhpur,Rajasthan,Retired,Mass,2024-12-18
C02808,Customer 02808,54,Male,New Delhi,Delhi,Retired,Mass Affluent,2022-10-09
C02809,Customer 02809,27,Male,Vijayawada,Andhra Pradesh,Student,Premium,2024-08-25
C02810,Customer 02810,46,Female,Warangal,Telangana,Self-Employed,Premium,2021-03-02
C02811,Customer 02811,67,Male,New Delhi,Delhi,Retired,Mass Affluent,2018-10-17
C02812,Customer 02812,42,Male,Noida,Uttar Pradesh,Salaried,Affluent,2025-05-11
C02813,Customer 02813,25,Female,Pune,Maharashtra,Student,Premium,2023-11-26
C02814,Customer 02814,25,Female,New Delhi,Delhi,Student,Mass,2024-02-19
C02815,Customer 02815,21,Female,Chennai,Tamil Nadu,Retired,Premium,2022-08-18
C02816,Customer 02816,35,Male,Chennai,Tamil Nadu,Salaried,Affluent,2019-08-08
C02817,Customer 02817,36,Male,Ahmedabad,Gujarat,Retired,Affluent,2020-08-11
C02818,Customer 02818,42,Male,Lucknow,Uttar Pradesh,Business,Mass,2023-04-10
C02819,Customer 02819,34,Male,Jaipur,Rajasthan,Salaried,Mass,2020-10-01
C02820,Customer 02820,33,Male,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2022-03-06
C02821,Customer 02821,70,Male,Mumbai,Maharashtra,Self-Employed,Affluent,2022-12-12
C02822,Customer 02822,58,Female,Lucknow,Uttar Pradesh,Business,Mass Affluent,2020-03-26
C02823,Customer 02823,37,Male,Ahmedabad,Gujarat,Business,Mass,2022-11-18
C02824,Customer 02824,56,Female,Noida,Uttar Pradesh,Self-Employed,Affluent,2018-09-27
C02825,Customer 02825,51,Female,Pune,Maharashtra,Student,Premium,2021-05-17
C02826,Customer 02826,36,Female,Surat,Gujarat,Business,Mass Affluent,2020-07-29
C02827,Customer 02827,47,Female,Kolkata,West Bengal,Salaried,Premium,2022-10-07
C02828,Customer 02828,52,Female,New Delhi,Delhi,Business,Affluent,2020-02-11
C02829,Customer 02829,31,Male,Chennai,Tamil Nadu,Retired,Affluent,2025-06-24
C02830,Customer 02830,56,Female,Chennai,Tamil Nadu,Salaried,Mass Affluent,2022-02-13
C02831,Customer 02831,36,Female,Hyderabad,Telangana,Business,Premium,2023-10-07
C02832,Customer 02832,33,Male,Kolkata,West Bengal,Self-Employed,Mass,2021-06-15
C02833,Customer 02833,62,Male,New Delhi,Delhi,Student,Mass,2018-12-15
C02834,Customer 02834,46,Female,Kolkata,West Bengal,Self-Employed,Premium,2025-06-20
C02835,Customer 02835,41,Male,Visakhapatnam,Andhra Pradesh,Retired,Affluent,2020-08-29
C02836,Customer 02836,31,Male,Kolkata,West Bengal,Student,Mass,2020-06-12
C02837,Customer 02837,48,Female,Vijayawada,Andhra Pradesh,Retired,Affluent,2021-07-04
C02838,Customer 02838,46,Male,Kolkata,West Bengal,Business,Premium,2020-04-28
C02839,Customer 02839,21,Female,Jodhpur,Rajasthan,Business,Affluent,2021-06-18
C02840,Customer 02840,45,Female,New Delhi,Delhi,Retired,Mass,2021-03-03
C02841,Customer 02841,49,Male,Chennai,Tamil Nadu,Business,Affluent,2018-09-12
C02842,Customer 02842,41,Female,Vijayawada,Andhra Pradesh,Retired,Premium,2019-04-18
C02843,Customer 02843,39,Male,New Delhi,Delhi,Salaried,Mass Affluent,2020-08-16
C02844,Customer 02844,40,Male,Mysuru,Karnataka,Retired,Mass Affluent,2019-08-03
C02845,Customer 02845,39,Female,Vijayawada,Andhra Pradesh,Business,Affluent,2021-02-26
C02846,Customer 02846,41,Male,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2025-01-06
C02847,Customer 02847,35,Male,Hyderabad,Telangana,Retired,Affluent,2025-08-27
C02848,Customer 02848,40,Female,Visakhapatnam,Andhra Pradesh,Business,Mass Affluent,2025-01-02
C02849,Customer 02849,31,Male,Pune,Maharashtra,Retired,Affluent,2019-08-26
C02850,Customer 02850,65,Male,Surat,Gujarat,Self-Employed,Affluent,2021-09-26
C02851,Customer 02851,33,Female,Pune,Maharashtra,Self-Employed,Mass,2021-03-31
C02852,Customer 02852,68,Female,Coimbatore,Tamil Nadu,Salaried,Premium,2018-07-01
C02853,Customer 02853,43,Female,Mumbai,Maharashtra,Self-Employed,Mass Affluent,2020-04-06
C02854,Customer 02854,21,Female,Mysuru,Karnataka,Self-Employed,Mass,2019-07-10
C02855,Customer 02855,21,Female,Surat,Gujarat,Self-Employed,Mass,2024-08-24
C02856,Customer 02856,48,Female,Vijayawada,Andhra Pradesh,Salaried,Mass,2020-04-11
C02857,Customer 02857,43,Female,Noida,Uttar Pradesh,Business,Premium,2021-01-15
C02858,Customer 02858,62,Female,Coimbatore,Tamil Nadu,Business,Mass Affluent,2021-12-09
C02859,Customer 02859,61,Female,Kolkata,West Bengal,Business,Mass,2023-10-25
C02860,Customer 02860,43,Female,Lucknow,Uttar Pradesh,Student,Mass,2018-04-19
C02861,Customer 02861,22,Female,Jaipur,Rajasthan,Student,Mass,2022-07-10
C02862,Customer 02862,65,Female,Kolkata,West Bengal,Student,Mass,2023-04-13
C02863,Customer 02863,31,Male,Jaipur,Rajasthan,Student,Premium,2024-07-15
C02864,Customer 02864,45,Female,Kolkata,West Bengal,Salaried,Mass,2019-03-27
C02865,Customer 02865,62,Male,Bengaluru,Karnataka,Self-Employed,Mass,2022-06-12
C02866,Customer 02866,48,Female,New Delhi,Delhi,Business,Mass,2025-05-08
C02867,Customer 02867,35,Female,Visakhapatnam,Andhra Pradesh,Retired,Premium,2023-10-07
C02868,Customer 02868,31,Female,Jodhpur,Rajasthan,Business,Mass Affluent,2020-12-25
C02869,Customer 02869,36,Male,New Delhi,Delhi,Business,Premium,2024-09-24
C02870,Customer 02870,69,Male,Coimbatore,Tamil Nadu,Retired,Mass,2025-07-11
C02871,Customer 02871,49,Female,Bengaluru,Karnataka,Retired,Mass,2022-03-12
C02872,Customer 02872,69,Female,Ahmedabad,Gujarat,Student,Mass Affluent,2024-01-10
C02873,Customer 02873,49,Female,Kolkata,West Bengal,Retired,Mass Affluent,2021-04-05
C02874,Customer 02874,66,Male,Jaipur,Rajasthan,Student,Premium,2022-06-10
C02875,Customer 02875,60,Female,Noida,Uttar Pradesh,Business,Mass,2021-11-19
C02876,Customer 02876,57,Male,Pune,Maharashtra,Student,Mass,2023-05-28
C02877,Customer 02877,21,Female,Mysuru,Karnataka,Self-Employed,Mass,2020-01-08
C02878,Customer 02878,64,Female,Kolkata,West Bengal,Self-Employed,Affluent,2024-11-11
C02879,Customer 02879,52,Male,Lucknow,Uttar Pradesh,Student,Mass,2023-06-24
