transaction_id,account_id,transaction_date,transaction_type,transaction_amount,channel,transaction_status
T0015259,A003494,2025-09-01 19:00:00,ATM Withdrawal,1754.14,Internet Banking,Completed
T0015260,A005816,2025-07-30 04:00:00,Withdrawal,61596.82,ATM,Completed
T0015261,A004404,2025-06-20 23:00:00,UPI,2146.65,ATM,Completed
T0015262,A003420,2025-05-06 16:00:00,Deposit,8076.62,Internet Banking,Completed
T0015263,A002005,2025-07-03 03:00:00,ATM Withdrawal,3882.17,Branch,Completed
T0015264,A006840,2025-01-21 19:00:00,UPI,24943.25,ATM,Completed
T0015265,A000238,2025-06-27 20:00:00,Transfer,2703.65,ATM,Completed
T0015266,A003344,2025-03-06 22:00:00,Transfer,5882.06,Mobile App,Completed
T0015267,A003363,2025-01-02 09:00:00,Withdrawal,2018.82,ATM,Completed
T0015268,A002527,2025-03-01 01:00:00,Card Payment,7187.33,Branch,Completed
T0015269,A006256,2025-04-07 23:00:00,Card Payment,1987.28,POS,Completed
T0015270,A006920,2025-09-30 23:00:00,Card Payment,2706.49,Branch,Completed
T0015271,A000211,2025-08-08 07:00:00,Deposit,6071.15,Internet Banking,Completed
T0015272,A000416,2025-08-31 15:00:00,Deposit,3960.69,ATM,Completed
T0015273,A003119,2025-02-10 11:00:00,Card Payment,11322.25,Internet Banking,Completed
T0015274,A005042,2025-12-21 18:00:00,ATM Withdrawal,4525.19,Branch,Completed
T0015275,A003873,2025-11-16 23:00:00,ATM Withdrawal,4067.79,ATM,Completed
T0015276,A003209,2025-01-21 00:00:00,Card Payment,2877.69,ATM,Completed
T0015277,A006551,2025-08-02 23:00:00,UPI,4626.16,Internet Banking,Completed
T0015278,A004195,2025-03-10 11:00:00,Withdrawal,1508.27,ATM,Completed
T0015279,A004469,2025-02-19 06:00:00,Transfer,13477.8,Branch,Completed
T0015280,A003331,2025-03-10 16:00:00,Deposit,1517.82,Branch,Failed
T0015281,A000095,2025-11-06 11:00:00,Card Payment,4378.68,POS,Failed
T0015282,A006732,2025-11-15 04:00:00,UPI,16337.73,Branch,Failed
T0015283,A005084,2025-11-13 22:00:00,Withdrawal,2541.65,ATM,Completed
T0015284,A005669,2025-07-02 01:00:00,UPI,20978.78,Internet Banking,Completed
T0015285,A004099,2025-01-30 19:00:00,Transfer,34391.08,Internet Banking,Completed
T0015286,A005307,2025-12-27 21:00:00,Deposit,4983.55,POS,Completed
T0015287,A003598,2025-12-07 18:00:00,UPI,6542.34,ATM,Failed
T0015288,A001532,2025-07-08 11:00:00,Transfer,3088.26,Internet Banking,Completed
T0015289,A003123,2025-11-20 21:00:00,Card Payment,4124.08,POS,Failed
T0015290,A001118,2025-12-14 14:00:00,Withdrawal,7915.3,ATM,Failed
T0015291,A006886,2025-06-19 05:00:00,Card Payment,6392.31,Mobile App,Completed
T0015292,A004645,2025-08-28 08:00:00,Withdrawal,2782.23,Internet Banking,Completed
T0015293,A002660,2025-08-24 10:00:00,Deposit,19372.98,ATM,Completed
T0015294,A001240,2025-12-30 21:00:00,Withdrawal,7136.08,Internet Banking,Completed
T0015295,A002881,2025-08-24 05:00:00,Card Payment,29141.63,ATM,Completed
T0015296,A006922,2025-02-08 07:00:00,Card Payment,1366.77,POS,Failed
T0015297,A004284,2025-07-03 13:00:00,ATM Withdrawal,3328.25,Mobile App,Completed
T0015298,A002982,2025-06-10 13:00:00,Transfer,1351.78,Mobile App,Failed
T0015299,A000555,2025-05-23 02:00:00,UPI,34426.92,Branch,Completed
T0015300,A003011,2025-10-03 17:00:00,Transfer,2124.61,Internet Banking,Completed
T0015301,A004668,2025-02-11 09:00:00,UPI,3714.14,Internet Banking,Completed
T0015302,A005977,2025-06-24 06:00:00,Transfer,8375.5,Branch,Completed
T0015303,A003579,2025-11-05 12:00:00,Withdrawal,8685.45,ATM,Failed
T0015304,A000460,2025-05-31 12:00:00,Card Payment,31268.55,POS,Completed
T0015305,A000700,2025-04-10 23:00:00,UPI,829.97,Internet Banking,Completed
T0015306,A006117,2025-07-26 04:00:00,Card Payment,5617.06,ATM,Completed
T0015307,A004471,2025-01-02 15:00:00,Withdrawal,7690.92,Internet Banking,Completed
T0015308,A002381,2025-03-31 14:00:00,Deposit,1365.65,ATM,Failed
T0015309,A005990,2025-04-06 22:00:00,Card Payment,4682.27,Branch,Completed
T0015310,A000674,2025-05-18 03:00:00,ATM Withdrawal,3558.65,Mobile App,Completed
T0015311,A001018,2025-09-07 02:00:00,Card Payment,10836.64,Mobile App,Failed
T0015312,A006260,2025-08-03 20:00:00,Transfer,45641.46,Internet Banking,Failed
T0015313,A001155,2025-03-01 17:00:00,ATM Withdrawal,2661.42,Mobile App,Completed
T0015314,A002359,2025-04-12 06:00:00,Card Payment,386.29,Mobile App,Failed
T0015315,A000635,2025-09-19 18:00:00,Withdrawal,26995.96,Mobile App,Completed
T0015316,A005316,2025-09-06 13:00:00,Deposit,5047.41,Branch,Completed
T0015317,A003091,2025-08-02 17:00:00,UPI,24777.13,ATM,Failed
T0015318,A002048,2025-10-07 01:00:00,Transfer,15120.09,POS,Completed
T0015319,A004766,2025-04-21 15:00:00,ATM Withdrawal,6022.35,POS,Completed
T0015320,A002894,2025-07-09 03:00:00,Withdrawal,5795.4,ATM,Failed
T0015321,A003425,2025-06-11 23:00:00,Transfer,9712.97,POS,Completed
T0015322,A006087,2025-03-15 13:00:00,Card Payment,2325.58,Mobile App,Completed
T0015323,A005702,2025-08-01 15:00:00,Deposit,27852.64,ATM,Failed
T0015324,A006984,2025-07-15 17:00:00,Transfer,1408.03,ATM,Completed
T0015325,A002286,2025-09-18 21:00:00,UPI,5042.07,Branch,Completed
T0015326,A002172,2025-04-15 04:00:00,Withdrawal,2162.67,Mobile App,Completed
T0015327,A005361,2025-05-28 21:00:00,Transfer,8734.2,Branch,Completed
T0015328,A002111,2025-11-03 00:00:00,Deposit,5389.12,ATM,Completed
T0015329,A001296,2025-02-19 09:00:00,Withdrawal,5041.5,ATM,Completed
T0015330,A001428,2025-06-20 22:00:00,UPI,1113.76,Branch,Completed
T0015331,A006249,2025-09-09 21:00:00,Card Payment,6295.02,Branch,Completed
T0015332,A005540,2025-08-21 00:00:00,ATM Withdrawal,3813.27,Branch,Completed
T0015333,A006730,2025-08-16 08:00:00,Transfer,15578.06,POS,Completed
T0015334,A002175,2025-11-25 15:00:00,Deposit,7510.51,ATM,Completed
T0015335,A001155,2025-10-26 01:00:00,ATM Withdrawal,1960.25,Internet Banking,Failed
T0015336,A005654,2025-11-17 15:00:00,Transfer,1679.66,Internet Banking,Completed
T0015337,A001851,2025-05-04 04:00:00,ATM Withdrawal,5713.86,Branch,Completed
T0015338,A005465,2025-01-01 08:00:00,UPI,2714.15,ATM,Completed
T0015339,A003937,2025-09-21 21:00:00,Deposit,12619.89,POS,Completed
T0015340,A003808,2025-10-07 09:00:00,Transfer,7863.43,Branch,Completed
T0015341,A005698,2025-05-29 19:00:00,Transfer,2736.54,POS,Failed
T0015342,A005808,2025-08-12 06:00:00,Withdrawal,11934.47,ATM,Completed
T0015343,A003620,2025-12-23 22:00:00,Withdrawal,4225.89,ATM,Completed
T0015344,A003549,2025-01-16 02:00:00,UPI,8878.42,Branch,Completed
T0015345,A004894,2025-07-07 17:00:00,Card Payment,16525.66,Mobile App,Completed
T0015346,A006844,2025-03-03 08:00:00,Deposit,15497.46,Internet Banking,Completed
T0015347,A002839,2025-04-06 03:00:00,Withdrawal,3301.68,ATM,Completed
T0015348,A003556,2025-11-30 01:00:00,Withdrawal,4616.57,Branch,Completed
T0015349,A000361,2025-04-14 04:00:00,Transfer,2051.69,ATM,Completed
T0015350,A006323,2025-06-08 08:00:00,Deposit,6777.3,Mobile App,Completed
T0015351,A004421,2025-01-06 11:00:00,Transfer,4969.8,Internet Banking,Completed
T0015352,A003418,2025-04-14 09:00:00,Transfer,6251.84,Mobile App,Completed
T0015353,A004928,2025-11-22 06:00:00,Card Payment,833.95,Branch,Completed
T0015354,A006787,2025-11-30 12:00:00,UPI,6642.41,Mobile App,Completed
T0015355,A003038,2025-01-22 01:00:00,UPI,38738.25,ATM,Completed
T0015356,A002311,2025-07-20 17:00:00,Card Payment,2924.76,Branch,Completed
T0015357,A002063,2025-06-18 06:00:00,Deposit,104317.63,Internet Banking,Completed
T0015358,A005604,2025-02-23 06:00:00,Withdrawal,16561.72,POS,Completed
T0015359,A005546,2025-04-28 05:00:00,Withdrawal,4783.61,POS,Completed
T0015360,A006653,2025-02-19 04:00:00,UPI,25020.07,Mobile App,Completed
T0015361,A004143,2025-01-31 11:00:00,Withdrawal,517.31,Branch,Completed
T0015362,A004855,2025-12-28 23:00:00,ATM Withdrawal,9591.53,Mobile App,Completed
T0015363,A003101,2025-08-24 14:00:00,Transfer,543.19,POS,Failed
T0015364,A001378,2025-06-09 08:00:00,ATM Withdrawal,1862.52,Branch,Completed
T0015365,A004302,2025-02-17 08:00:00,Deposit,5160.84,Branch,Failed
T0015366,A005998,2025-01-08 15:00:00,Withdrawal,3203.74,Mobile App,Completed
T0015367,A004132,2025-05-13 10:00:00,UPI,2320.36,Internet Banking,Completed
T0015368,A003200,2025-11-09 09:00:00,UPI,5337.27,POS,Completed
T0015369,A004384,2025-04-04 04:00:00,ATM Withdrawal,4636.51,POS,Completed
T0015370,A001317,2025-08-12 16:00:00,ATM Withdrawal,12448.89,Internet Banking,Completed
T0015371,A002053,2025-10-16 03:00:00,Transfer,9457.41,ATM,Completed
T0015372,A001027,2025-09-15 06:00:00,ATM Withdrawal,11345.63,ATM,Completed
T0015373,A001414,2025-11-08 20:00:00,Withdrawal,2945.41,Mobile App,Completed
T0015374,A006959,2025-11-02 11:00:00,Transfer,3484.68,POS,Completed
T0015375,A002265,2025-09-23 21:00:00,UPI,4520.73,Branch,Completed
T0015376,A001401,2025-10-25 01:00:00,ATM Withdrawal,11970.3,Mobile App,Completed
T0015377,A002583,2025-03-27 03:00:00,ATM Withdrawal,2396.75,Internet Banking,Completed
T0015378,A006098,2025-07-04 04:00:00,UPI,13716.82,Mobile App,Failed
T0015379,A001088,2025-12-15 12:00:00,Deposit,6860.78,Internet Banking,Completed
T0015380,A000082,2025-06-16 17:00:00,Transfer,4202.61,Internet Banking,Completed
T0015381,A003430,2025-10-15 16:00:00,Withdrawal,5344.63,ATM,Failed
T0015382,A004269,2025-11-15 04:00:00,Transfer,3241.67,ATM,Failed
T0015383,A004504,2025-07-24 08:00:00,Deposit,15687.82,Mobile App,Completed
T0015384,A001578,2025-06-07 04:00:00,Card Payment,11711.77,Branch,Completed
T0015385,A000588,2025-01-20 09:00:00,Deposit,13386.16,ATM,Completed
T0015386,A005015,2025-03-26 20:00:00,Deposit,3337.37,POS,Completed
T0015387,A001886,2025-01-09 02:00:00,ATM Withdrawal,7733.04,Mobile App,Completed
T0015388,A002292,2025-07-04 15:00:00,Deposit,1001.4,ATM,Completed
T0015389,A003245,2025-04-21 21:00:00,Card Payment,4417.23,POS,Completed
T0015390,A004285,2025-08-13 10:00:00,Withdrawal,13106.35,Branch,Completed
T0015391,A001507,2025-10-17 02:00:00,Withdrawal,5169.5,Branch,Failed
T0015392,A004718,2025-02-13 05:00:00,Card Payment,938.03,POS,Completed
T0015393,A003031,2025-06-03 02:00:00,UPI,9835.78,Branch,Completed
T0015394,A003853,2025-08-28 07:00:00,ATM Withdrawal,10737.83,Internet Banking,Completed
T0015395,A006784,2025-04-22 11:00:00,UPI,1379.29,Mobile App,Completed
T0015396,A003555,2025-12-03 00:00:00,UPI,4966.99,Branch,Completed
T0015397,A001944,2025-06-10 20:00:00,Transfer,10392.37,Internet Banking,Completed
T0015398,A006717,2025-04-04 01:00:00,UPI,3267.42,Internet Banking,Failed
T0015399,A004496,2025-03-10 22:00:00,Card Payment,11560.73,Internet Banking,Completed
T0015400,A005911,2025-06-30 03:00:00,ATM Withdrawal,4814.44,ATM,Completed
T0015401,A003173,2025-03-17 03:00:00,Withdrawal,11087.44,ATM,Completed
T0015402,A003884,2025-09-13 07:00:00,Deposit,3774.1,POS,Completed
T0015403,A006788,2025-07-26 20:00:00,Transfer,12304.53,Branch,Completed
T0015404,A000592,2025-12-27 20:00:00,ATM Withdrawal,2999.69,ATM,Completed
T0015405,A006731,2025-11-20 09:00:00,Withdrawal,3594.1,Mobile App,Completed
T0015406,A000272,2025-12-09 01:00:00,UPI,2353.78,POS,Failed
T0015407,A002128,2025-03-16 14:00:00,Transfer,5943.64,Branch,Completed
T0015408,A004439,2025-06-06 09:00:00,UPI,311.21,Internet Banking,Completed
T0015409,A001487,2025-03-24 07:00:00,ATM Withdrawal,15473.96,Mobile App,Completed
T0015410,A006464,2025-08-10 13:00:00,Transfer,4225.81,Branch,Completed
T0015411,A003286,2025-08-15 12:00:00,Withdrawal,8919.33,Branch,Completed
T0015412,A002650,2025-10-28 11:00:00,ATM Withdrawal,3338.2,ATM,Failed
T0015413,A000086,2025-09-08 10:00:00,Withdrawal,17205.51,Mobile App,Failed
T0015414,A003172,2025-01-21 10:00:00,Deposit,6722.09,Mobile App,Completed
T0015415,A001629,2025-02-21 08:00:00,Card Payment,3687.15,Branch,Completed
T0015416,A004183,2025-05-09 10:00:00,ATM Withdrawal,1807.23,Internet Banking,Completed
T0015417,A001029,2025-12-21 21:00:00,Deposit,7252.39,Branch,Failed
T0015418,A004322,2025-07-14 21:00:00,Transfer,9202.43,Branch,Completed
T0015419,A000834,2025-10-14 22:00:00,Withdrawal,26681.05,Mobile App,Completed
T0015420,A002632,2025-10-28 02:00:00,Withdrawal,5118.63,Branch,Completed
T0015421,A005382,2025-07-31 08:00:00,Withdrawal,2114.74,Mobile App,Failed
T0015422,A003275,2025-02-28 10:00:00,ATM Withdrawal,1003.01,ATM,Completed
T0015423,A001278,2025-02-15 18:00:00,UPI,25100.0,ATM,Completed
T0015424,A005599,2025-08-31 17:00:00,Deposit,5356.02,Branch,Completed
T0015425,A006739,2025-05-22 18:00:00,Deposit,13164.05,POS,Failed
T0015426,A006814,2025-12-28 13:00:00,Deposit,2124.6,Mobile App,Completed
T0015427,A002277,2025-06-06 09:00:00,Transfer,3326.12,Internet Banking,Completed
T0015428,A005913,2025-06-19 09:00:00,Deposit,14396.78,Mobile App,Completed
T0015429,A000170,2025-06-10 04:00:00,Card Payment,3824.38,POS,Completed
T0015430,A000559,2025-01-14 09:00:00,UPI,782.94,Mobile App,Completed
T0015431,A001576,2025-11-04 11:00:00,UPI,14862.31,Internet Banking,Completed
T0015432,A005384,2025-09-02 08:00:00,UPI,1213.12,Branch,Completed
T0015433,A004595,2025-09-11 13:00:00,Withdrawal,2513.9,Mobile App,Completed
T0015434,A004225,2025-10-10 05:00:00,Deposit,2968.82,ATM,Failed
T0015435,A002277,2025-12-28 04:00:00,UPI,1162.81,Internet Banking,Failed
T0015436,A006937,2025-12-08 16:00:00,Withdrawal,16117.26,POS,Completed
T0015437,A001916,2025-07-28 14:00:00,Transfer,17258.39,Branch,Completed
T0015438,A001633,2025-05-23 05:00:00,Card Payment,6692.65,Branch,Completed
T0015439,A006130,2025-10-23 00:00:00,Transfer,26336.59,ATM,Completed
T0015440,A004227,2025-01-07 02:00:00,ATM Withdrawal,10896.09,POS,Completed
T0015441,A006378,2025-08-21 09:00:00,Deposit,10081.41,POS,Completed
T0015442,A005494,2025-02-27 17:00:00,UPI,9050.23,POS,Completed
T0015443,A000066,2025-07-23 12:00:00,Deposit,6338.38,POS,Completed
T0015444,A000106,2025-12-19 23:00:00,UPI,8709.83,Branch,Failed
T0015445,A005726,2025-08-25 04:00:00,Card Payment,11711.9,Branch,Completed
T0015446,A002520,2025-11-24 15:00:00,Card Payment,8122.05,POS,Completed
T0015447,A000880,2025-07-09 06:00:00,Card Payment,14336.4,Branch,Completed
T0015448,A005226,2025-12-14 05:00:00,Transfer,3427.71,Branch,Completed
T0015449,A000868,2025-02-22 15:00:00,ATM Withdrawal,7147.63,Internet Banking,Completed
T0015450,A006413,2025-01-10 05:00:00,UPI,7161.94,Branch,Completed
T0015451,A000597,2025-05-04 06:00:00,ATM Withdrawal,5330.22,Mobile App,Completed
T0015452,A006197,2025-07-10 22:00:00,ATM Withdrawal,9599.93,Mobile App,Completed
T0015453,A005510,2025-12-10 03:00:00,ATM Withdrawal,5114.0,ATM,Failed
T0015454,A002415,2025-08-05 19:00:00,Deposit,6038.21,Mobile App,Completed
T0015455,A000997,2025-07-13 11:00:00,Deposit,2568.5,Mobile App,Completed
T0015456,A006988,2025-12-02 10:00:00,Deposit,10203.38,ATM,Completed
T0015457,A001384,2025-11-23 11:00:00,Card Payment,4978.25,Branch,Failed
T0015458,A000749,2025-08-31 14:00:00,Deposit,14437.29,POS,Completed
T0015459,A000833,2025-02-22 18:00:00,Deposit,4901.93,Branch,Completed
T0015460,A001144,2025-07-04 09:00:00,UPI,3149.05,Mobile App,Completed
T0015461,A004220,2025-12-01 06:00:00,UPI,2564.55,Internet Banking,Failed
T0015462,A000050,2025-03-26 00:00:00,Withdrawal,3454.91,Internet Banking,Completed
T0015463,A001227,2025-09-17 00:00:00,UPI,959.49,ATM,Failed
T0015464,A005360,2025-05-28 01:00:00,ATM Withdrawal,14329.88,Mobile App,Completed
T0015465,A002545,2025-08-29 12:00:00,Transfer,9145.72,ATM,Completed
T0015466,A005637,2025-05-02 17:00:00,Withdrawal,18559.91,POS,Failed
T0015467,A001044,2025-06-17 14:00:00,Card Payment,1731.56,Internet Banking,Completed
T0015468,A005300,2025-06-18 10:00:00,Transfer,28800.54,Mobile App,Failed
T0015469,A000956,2025-05-31 10:00:00,ATM Withdrawal,2448.09,ATM,Completed
T0015470,A002997,2025-04-20 16:00:00,Withdrawal,2630.77,Internet Banking,Completed
T0015471,A002219,2025-06-13 01:00:00,Transfer,2407.88,Internet Banking,Completed
T0015472,A001242,2025-10-17 11:00:00,Deposit,45334.71,Internet Banking,Completed
T0015473,A005386,2025-03-22 18:00:00,UPI,5033.09,Branch,Completed
T0015474,A002134,2025-06-20 18:00:00,UPI,1815.22,Mobile App,Completed
T0015475,A006310,2025-07-02 23:00:00,Deposit,6859.72,ATM,Failed
T0015476,A000544,2025-05-06 17:00:00,Card Payment,2250.15,Branch,Completed
T0015477,A001975,2025-02-16 08:00:00,Deposit,3172.03,Mobile App,Completed
T0015478,A004175,2025-08-08 08:00:00,Card Payment,8538.48,POS,Failed
T0015479,A001747,2025-06-06 00:00:00,Transfer,4553.33,POS,Completed
T0015480,A000462,2025-07-22 09:00:00,Transfer,16326.86,ATM,Completed
T0015481,A000461,2025-03-05 05:00:00,UPI,4686.4,Mobile App,Failed
T0015482,A006802,2025-01-02 22:00:00,Deposit,1862.75,Mobile App,Completed
T0015483,A001134,2025-05-31 00:00:00,Transfer,550.65,Internet Banking,Completed
T0015484,A006075,2025-10-14 21:00:00,UPI,719.58,Branch,Completed
T0015485,A003396,2025-10-25 11:00:00,Card Payment,549.57,Branch,Completed
T0015486,A000590,2025-06-16 14:00:00,Deposit,2404.77,Branch,Failed
T0015487,A006923,2025-03-30 14:00:00,Transfer,6705.96,ATM,Completed
T0015488,A001642,2025-09-06 11:00:00,Transfer,4065.45,Branch,Failed
T0015489,A001254,2025-10-17 04:00:00,ATM Withdrawal,3051.76,Mobile App,Failed
T0015490,A004728,2025-11-29 04:00:00,Card Payment,10769.11,Internet Banking,Completed
T0015491,A006507,2025-02-27 13:00:00,Deposit,2663.53,POS,Completed
T0015492,A001995,2025-02-06 17:00:00,Transfer,6781.63,ATM,Completed
T0015493,A004389,2025-12-08 17:00:00,UPI,4207.92,Branch,Completed
T0015494,A005541,2025-12-17 02:00:00,UPI,4971.75,Internet Banking,Completed
T0015495,A003579,2025-04-15 10:00:00,Deposit,5229.04,ATM,Completed
T0015496,A003136,2025-05-31 12:00:00,Withdrawal,13747.41,Internet Banking,Failed
T0015497,A004174,2025-08-05 09:00:00,Withdrawal,19703.02,POS,Completed
T0015498,A003588,2025-12-25 12:00:00,Withdrawal,11420.47,Internet Banking,Completed
T0015499,A006774,2025-09-24 14:00:00,UPI,20600.24,POS,Completed
T0015500,A006191,2025-11-15 16:00:00,Card Payment,1309.19,POS,Completed
T0015501,A000192,2025-04-05 15:00:00,Withdrawal,24472.32,Branch,Completed
T0015502,A004002,2025-03-29 03:00:00,Deposit,4319.9,POS,Completed
T0015503,A006728,2025-08-21 14:00:00,Withdrawal,5179.23,Branch,Failed
T0015504,A001098,2025-09-23 06:00:00,UPI,1566.82,ATM,Completed
T0015505,A003320,2025-05-25 19:00:00,ATM Withdrawal,4023.7,Branch,Completed
T0015506,A003493,2025-01-21 11:00:00,Withdrawal,10076.54,ATM,Failed
T0015507,A005672,2025-06-23 17:00:00,Transfer,31079.1,ATM,Completed
T0015508,A004545,2025-10-15 19:00:00,Withdrawal,17930.27,Branch,Completed
T0015509,A004195,2025-09-04 22:00:00,Deposit,1219.01,ATM,Failed
T0015510,A003309,2025-10-06 13:00:00,ATM Withdrawal,9240.14,POS,Completed
T0015511,A002337,2025-08-10 08:00:00,ATM Withdrawal,2206.7,Branch,Completed
T0015512,A000540,2025-10-25 20:00:00,Deposit,15000.45,POS,Completed
T0015513,A006043,2025-04-05 10:00:00,Deposit,4248.31,POS,Completed
T0015514,A003347,2025-10-20 19:00:00,Deposit,3639.73,Branch,Completed
T0015515,A005158,2025-09-23 00:00:00,ATM Withdrawal,3640.2,ATM,Completed
T0015516,A003684,2025-10-18 04:00:00,Card Payment,10492.56,POS,Completed
T0015517,A003503,2025-03-07 12:00:00,Transfer,7134.09,ATM,Completed
T0015518,A004016,2025-11-01 17:00:00,Deposit,35123.95,Internet Banking,Completed
T0015519,A002657,2025-03-11 23:00:00,Transfer,1324.67,Branch,Completed
T0015520,A002217,2025-11-03 16:00:00,Deposit,17234.69,Branch,Failed
T0015521,A006725,2025-03-14 05:00:00,Transfer,12604.69,Branch,Completed
T0015522,A006207,2025-09-24 11:00:00,Deposit,4343.39,Branch,Completed
T0015523,A000285,2025-09-30 01:00:00,ATM Withdrawal,2039.46,Mobile App,Completed
T0015524,A000353,2025-07-16 13:00:00,Deposit,8872.55,Internet Banking,Failed
T0015525,A004653,2025-02-01 20:00:00,Transfer,4407.95,Branch,Completed
T0015526,A000658,2025-06-06 14:00:00,Withdrawal,1341.11,Branch,Completed
T0015527,A006421,2025-11-24 20:00:00,Deposit,1136.5,Mobile App,Completed
T0015528,A003064,2025-07-30 12:00:00,UPI,41745.75,Branch,Completed
T0015529,A005822,2025-08-29 17:00:00,ATM Withdrawal,2983.7,Branch,Failed
T0015530,A000574,2025-03-27 09:00:00,Deposit,9458.68,POS,Failed
T0015531,A001354,2025-04-16 09:00:00,UPI,12117.46,POS,Failed
T0015532,A005852,2025-11-01 11:00:00,Withdrawal,3770.32,ATM,Failed
T0015533,A006430,2025-10-15 03:00:00,Transfer,4778.1,Branch,Failed
T0015534,A000750,2025-07-12 20:00:00,Withdrawal,2250.9,POS,Completed
T0015535,A003663,2025-07-23 07:00:00,Withdrawal,13950.16,POS,Failed
T0015536,A000295,2025-10-25 10:00:00,UPI,2030.23,POS,Completed
T0015537,A006042,2025-03-14 23:00:00,Withdrawal,1742.66,ATM,Completed
T0015538,A001606,2025-04-24 05:00:00,UPI,1369.83,Internet Banking,Failed
T0015539,A005299,2025-02-25 05:00:00,ATM Withdrawal,9982.36,Mobile App,Failed
T0015540,A003519,2025-05-21 06:00:00,ATM Withdrawal,1291.68,POS,Failed
T0015541,A006259,2025-08-17 10:00:00,Deposit,3213.22,Internet Banking,Completed
T0015542,A003446,2025-02-13 02:00:00,Transfer,1958.1,Branch,Completed
T0015543,A000592,2025-06-06 10:00:00,Card Payment,5406.82,Mobile App,Completed
T0015544,A005489,2025-01-03 05:00:00,Card Payment,1419.97,Internet Banking,Completed
